"tract","Name","Frac._in_Top_20%_Based_on_Indiv_Income_rP_gP_p25"
12086016000,"Miami, FL",0.1609
51085320601,"Ashland, VA",0.1609
48215022501,"Weslaco, TX",0.1609
6037532303,"South Montebello, Commerce, CA",0.1608
48061013307,"Southmost, Brownsville, TX",0.1608
24021751301,"Frederick, MD",0.1608
6037533803,"Bell, CA",0.1608
32003003261,"Las Vegas, NV",0.1608
12101031204,"Berkley Village, Bayonet Point, FL",0.1608
1117030333,"Birmingham, AL",0.1608
6059088601,"Garden Grove, CA",0.1608
48113016523,"Cedar Hill, TX",0.1608
26099227300,"Shelby charter Township, MI",0.1608
42079210600,"Pittston, PA",0.1608
40109108107,"Edmond, OK",0.1608
42041010201,"Enola, PA",0.1608
22055002101,"Carencro, LA",0.1608
25005652200,"New Bedford, MA",0.1608
48183010302,"White Oak, TX",0.1608
17201000514,"Rockford, IL",0.1608
6037433305,"El Monte, CA",0.1608
23003950100,"Stockholm, ME",0.1608
53033001500,"North Beach/ Blue Ridge, Seattle, WA",0.1608
18037953500,"Jasper, IN",0.1608
26125197500,"Troy, MI",0.1608
37179020316,"Indian Trail, NC",0.1608
36019101000,"Plattsburgh, NY",0.1608
6007000903,"Chico, CA",0.1608
26115831500,"Monroe, MI",0.1608
27169670100,"Minnesota City, MN",0.1608
26099250900,"Saint Clair Shores, MI",0.1608
6067008140,"Citrus Heights, CA",0.1608
6073017809,"Carlsbad, CA",0.1608
26119910100,"Hillman, MI",0.1608
40109108704,"Southeast Oklahoma City, Choctaw, OK",0.1607
15009030303,"Kihei, HI",0.1607
34013017200,"Montclair, NJ",0.1607
39051040100,"Swanton, OH",0.1607
42075003500,"Lebanon, PA",0.1607
48233950700,"Borger, TX",0.1607
23005001900,"Deering Center, Portland, ME",0.1607
41039002202,"Eugene, OR",0.1607
17031570300,"Archer Heights, Chicago, IL",0.1607
26077001300,"Parchment, MI",0.1607
26145010403,"Saginaw Township North, Saginaw, MI",0.1607
6059086303,"Southeast Anaheim, Anaheim, CA",0.1607
6097151204,"Cotati, CA",0.1607
6057000401,"Penn Valley, CA",0.1607
9003494600,"Newington, CT",0.1607
36093032901,"Schenectady, NY",0.1607
13067030345,"Cumberland, Atlanta, GA",0.1607
48061013600,"Brownsville, TX",0.1607
17031570500,"South Side, Chicago, IL",0.1607
12086012200,"Hialeah, FL",0.1607
6095250200,"Vallejo, CA",0.1607
6029000908,"Bakersfield, CA",0.1607
42089300202,"Mount Pocono, PA",0.1607
55091950100,"Durand, WI",0.1606
32003005104,"Green Valley North, Henderson, NV",0.1606
27037060734,"Eagan, MN",0.1606
8059011702,"Kendrick Lake, Lakewood, CO",0.1606
42091201606,"Roslyn, Abington, PA",0.1606
40109106606,"Central Oklahoma City, Oklahoma City, OK",0.1606
48135002501,"Odessa, TX",0.1606
34023006101,"North Brunswick Township, NJ",0.1606
17043846604,"Addison, IL",0.1606
6061023400,"Lincoln, CA",0.1606
13151070106,"Stockbridge, GA",0.1606
6065042622,"Moreno Valley, CA",0.1606
26125136000,"Novi, MI",0.1606
12086000602,"Hialeah, FL",0.1606
27101900100,"Slayton, MN",0.1606
34039034000,"Roselle, NJ",0.1606
42091208301,"Perkiomenville, PA",0.1606
6001428000,"Alameda, CA",0.1606
17019000500,"Champaign, IL",0.1606
42091204102,"Conshohocken, PA",0.1606
53035092000,"Seabeck, WA",0.1606
53011040416,"Battle Ground, WA",0.1606
48201320602,"Meadowbrook/ Allendale, Houston, TX",0.1606
28039950301,"Lucedale, MS",0.1606
6099000602,"Modesto, CA",0.1606
29077004103,"Springfield, MO",0.1606
18087970500,"LaGrange, IN",0.1606
42101021700,"Northwest Philadelphia, Philadelphia, PA",0.1606
30017961500,"Miles City, MT",0.1606
6013307102,"Antioch, CA",0.1606
18097381102,"Perry Township, Indianapolis, IN",0.1606
36079010100,"Patterson, NY",0.1605
48041000102,"Bryan, TX",0.1605
48439111514,"Southeast Arlington, Arlington, TX",0.1605
48251130500,"Grandview, TX",0.1605
39095008901,"Whitehouse, OH",0.1605
27003050607,"Coon Rapids, MN",0.1605
26145010401,"Saginaw Township North, Saginaw, MI",0.1605
26061000900,"Houghton, MI",0.1605
54077964500,"Tunnelton, WV",0.1605
12086000605,"Hialeah, FL",0.1605
40121486600,"McAlester, OK",0.1605
53053060600,"North End, Tacoma, WA",0.1605
48201240802,"Humble, TX",0.1605
6037702700,"Park West, Culver City, CA",0.1605
6067008905,"Rancho Cordova, CA",0.1605
51087200125,"Henrico, VA",0.1605
39095007205,"Southwyck, Toledo, OH",0.1605
27091790500,"Fairmont, MN",0.1605
48201550302,"North Forest, Houston, TX",0.1605
31089974300,"O'Neill, NE",0.1605
48381020300,"Amarillo, TX",0.1605
6037189102,"Central LA, Los Angeles, CA",0.1605
34005701002,"Beverly, NJ",0.1605
36029012901,"Buffalo, NY",0.1605
6073007400,"Point Loma Heights, San Diego, CA",0.1605
6083002808,"Lompoc, CA",0.1605
20027458100,"Clay Center, KS",0.1605
12011060115,"Sunrise, FL",0.1605
42079216100,"Berwick, PA",0.1605
32003002950,"Las Vegas, NV",0.1605
33015053000,"Danville, NH",0.1605
6025010300,"Brawley, CA",0.1604
38015011105,"Bismarck, ND",0.1604
34025812200,"Eatontown, NJ",0.1604
39093024200,"Lorain, OH",0.1604
9003471300,"Bloomfield, CT",0.1604
53029972000,"Clinton, WA",0.1604
9003473502,"Windsor, CT",0.1604
19143460200,"Melvin, IA",0.1604
53033008300,"Downtown, Seattle, WA",0.1604
32003005501,"Boulder City, NV",0.1604
42131400500,"Dalton, PA",0.1604
11001002501,"16th Street Heights, Washington, DC",0.1604
34035052904,"Far Hills, NJ",0.1604
20091051802,"Round Hill, Overland Park, KS",0.1604
53053940003,"Fife, WA",0.1604
6037576901,"Eastside, Long Beach, CA",0.1604
26099225701,"Shelby charter Township, MI",0.1604
26099232400,"Sterling Heights, MI",0.1604
36061014500,"Lincoln Square, New York, NY",0.1604
27025110301,"North Branch, MN",0.1604
44007015800,"Pawtucket, RI",0.1604
17097861012,"Lake Villa, IL",0.1604
12127080806,"Ormond Beach, FL",0.1604
37063001706,"American Village, Durham, NC",0.1604
17027900300,"Breese, IL",0.1604
12109020802,"Fruit Cove, FL",0.1604
17143003102,"Peoria, IL",0.1604
12086009705,"North Miami Beach, FL",0.1604
49035112301,"Murray, UT",0.1604
25027704200,"Phillipston, MA",0.1604
6037408140,"La Puente, CA",0.1604
6037408501,"Hacienda Heights, CA",0.1604
4025001703,"Sedona, AZ",0.1604
42043021904,"Harrisburg, PA",0.1604
40143006705,"Tulsa, OK",0.1603
28071950201,"Oxford, MS",0.1603
36081043900,"Queens County, NY",0.1603
4019004052,"Estrella Vista Estates, Tucson, AZ",0.1603
55105003300,"Clinton, WI",0.1603
35001004751,"Paradise Hills Civic, Albuquerque, NM",0.1603
36119014400,"Peekskill, NY",0.1603
8013012102,"Central Boulder, Boulder, CO",0.1603
9011708100,"Voluntown, CT",0.1603
6037405800,"Covina, CA",0.1603
16001000802,"Southeast Boise, Boise, ID",0.1603
19141490200,"Sanborn, IA",0.1603
6039000106,"Coarsegold, CA",0.1603
24027604001,"Woodbine, MD",0.1603
4013612000,"North Gateway, Phoenix, AZ",0.1603
17037000400,"Heron Creek Country Estates, Sycamore, IL",0.1603
12086009807,"Miami, FL",0.1603
34007608800,"West Berlin, NJ",0.1603
26065004500,"East Lansing, MI",0.1603
6037575202,"Eastside, Long Beach, CA",0.1603
33015059000,"Epping, NH",0.1603
48201310700,"Greater East End, Houston, TX",0.1603
48439105503,"Wedgwood, Fort Worth, TX",0.1603
11001007806,"Northeast Washington, Washington, DC",0.1603
37119005519,"Highland Creek, Charlotte, NC",0.1603
36091060702,"Gansevoort, NY",0.1603
12131950603,"Miramar Beach, FL",0.1603
36103111100,"Huntington Station, NY",0.1603
6059042206,"San Clemente, CA",0.1603
6037131300,"Reseda, Los Angeles, CA",0.1603
12086000708,"Hialeah, FL",0.1603
22087030602,"Chalmette, LA",0.1603
40101001300,"Muskogee, OK",0.1602
26099225600,"Shelby charter Township, MI",0.1602
6099000510,"Salida, CA",0.1602
36067013000,"Syracuse, NY",0.1602
41067031806,"Beaverton, OR",0.1602
47157001600,"Midtown, Memphis, TN",0.1602
37119006403,"Davidson, NC",0.1602
51179010404,"Falmouth, VA",0.1602
26163574100,"Dearborn, MI",0.1602
2150000500,"Kodiak, AK",0.1602
22057021902,"Raceland, LA",0.1602
55079012400,"Wick Field, Milwaukee, WI",0.1602
55097960500,"Stevens Point, WI",0.1602
42003512000,"Braddock, PA",0.1602
12073002416,"Tallahassee, FL",0.1602
6037407302,"La Puente, CA",0.1602
34041032102,"Stewartsville, NJ",0.1602
48355003002,"Flour Bluff, Corpus Christi, TX",0.1602
34029713800,"Brick, NJ",0.1602
54097967100,"Buckhannon, WV",0.1602
6071010018,"Hesperia, CA",0.1602
53015000602,"Olympic East, Longview, WA",0.1602
18089040900,"Griffith, IN",0.1602
48061012305,"South Padre Island, TX",0.1602
50003970700,"Arlington, VT",0.1602
49049010217,"Draper, UT",0.1602
20091052303,"Shawnee, KS",0.1602
22039950700,"Ville Platte, LA",0.1602
40101000802,"Muskogee, OK",0.1601
48215021500,"Pharr, TX",0.1601
56021001502,"Cheyenne, WY",0.1601
12115002507,"Venice, FL",0.1601
39035171205,"Maple Heights, OH",0.1601
9001022000,"Cove - East Side - Shippan, Stamford, CT",0.1601
6001400800,"Paradise Park, Oakland, CA",0.1601
36111953400,"New Paltz, NY",0.1601
53005010705,"West Richland, WA",0.1601
6037500404,"El Rancho, Pico Rivera, CA",0.1601
48293970800,"Thornton, TX",0.1601
40143007524,"Tulsa, OK",0.1601
35001001800,"Central Campus, Albuquerque, NM",0.1601
47157021311,"Eastwood Manor, Memphis, TN",0.1601
22051020506,"Kenner, LA",0.1601
19015020600,"Woodward, IA",0.1601
21067004205,"Clemens Heights/ Clemens Grove, Lexington, KY",0.1601
42029307100,"Cochranville, PA",0.1601
6037408302,"Whittier, CA",0.1601
6037190201,"Central LA, Los Angeles, CA",0.1601
27111960102,"Perham, MN",0.1601
48179950300,"Pampa, TX",0.1601
48339692100,"College Park, Conroe, TX",0.1601
36059411100,"Inwood, NY",0.1601
31001965400,"Juniata, NE",0.1601
48249950400,"Alice, TX",0.1601
8013012903,"Lafayette, CO",0.1601
48215024204,"Palmview, TX",0.1601
8041005107,"Colorado Springs, CO",0.1601
6029002600,"Southgate, Bakersfield, CA",0.1601
48121021747,"Flower Mound, TX",0.1601
19103010100,"Solon, IA",0.1601
22109001400,"Houma, LA",0.16
6037128302,"Van Nuys, Los Angeles, CA",0.16
42101030501,"Lawncrest, Philadelphia, PA",0.16
39049006722,"Worthington, OH",0.16
6037405301,"Covina, CA",0.16
12099007002,"Boca Raton, FL",0.16
4013030402,"Cave Creek, AZ",0.16
19153010408,"Urbandale, IA",0.16
48215022900,"Mercedes, TX",0.16
29183311145,"Saint Charles, MO",0.16
30029001400,"Somers, MT",0.16
25009217400,"Beverly, MA",0.16
40109108526,"Northridge, Oklahoma City, OK",0.16
6099000801,"Modesto, CA",0.16
20151968600,"Pratt, KS",0.16
6099000806,"Modesto, CA",0.16
26091061200,"Palmyra, MI",0.16
29021000100,"Saint Joseph, MO",0.16
36081079000,"Queens County, NY",0.16
6035040305,"Susanville, CA",0.16
26139023001,"Grandville, MI",0.16
6083002103,"Santa Maria, CA",0.16
36063024001,"Gasport, NY",0.16
44003022100,"Warwick, RI",0.16
36005034400,"Bronx County, NY",0.16
8005084600,"Pheasant Run, Aurora, CO",0.16
20091052802,"Cedar Brooke, Olathe, KS",0.16
34001011300,"Minotola, Buena, NJ",0.16
20091052601,"Lenexa, KS",0.16
42095015400,"Bangor, PA",0.16
46035962700,"Mitchell, SD",0.16
31157952900,"Minatare, NE",0.16
24015030501,"Elkton, MD",0.1599
42069112800,"Hidden Village, Moosic, PA",0.1599
48201423402,"Greater Fondren Southwest, Houston, TX",0.1599
6073013503,"Spring Valley, CA",0.1599
48029120702,"Alamo Heights, San Antonio, TX",0.1599
42017101808,"Warrington, PA",0.1599
36081004500,"Queens County, NY",0.1599
20165972200,"Bison, KS",0.1599
31157953300,"Scottsbluff, NE",0.1599
35001001700,"University Heights, Albuquerque, NM",0.1599
36067012200,"Camillus, NY",0.1599
8001008605,"Brighton, CO",0.1599
34007611600,"Collingswood, NJ",0.1599
47093004611,"Cedar Bluff, Knoxville, TN",0.1599
17031650500,"South Side, Chicago, IL",0.1599
6085503707,"Alum Rock, San Jose, CA",0.1599
55079070100,"Whitefish Bay, WI",0.1599
6013371000,"North & East, Richmond, CA",0.1599
50021964000,"East Wallingford, Wallingford, VT",0.1599
32003000520,"Downtown, Las Vegas, NV",0.1599
6065042406,"Moreno Valley, CA",0.1599
30031000702,"Bozeman, MT",0.1599
36081048000,"Queens County, NY",0.1599
37183053007,"Eagle Creek, Raleigh, NC",0.1599
37001021702,"Elon, NC",0.1599
36081046000,"Queens County, NY",0.1599
49005000701,"Logan, UT",0.1598
22105953700,"Loranger, LA",0.1598
25017383101,"Framingham, MA",0.1598
4025001102,"Prescott, AZ",0.1598
12071001202,"Heritage Palms, Fort Myers, FL",0.1598
8083969200,"Lewis, CO",0.1598
48039661601,"Alvin, TX",0.1598
48245011101,"Nederland, TX",0.1598
6073015501,"El Cajon, CA",0.1598
17031080202,"Gold Coast, Chicago, IL",0.1598
42101014300,"Fishtown, Philadelphia, PA",0.1598
36085013302,"Richmond County, NY",0.1598
22049970200,"Quitman, LA",0.1598
34005702811,"Willingboro, NJ",0.1598
36047116400,"Kings County, NY",0.1598
6075021000,"Mission District, San Francisco, CA",0.1598
22077952300,"New Roads, LA",0.1598
48453001785,"Milwood, Austin, TX",0.1598
12086009804,"North Miami Beach, FL",0.1598
24015030503,"Elkton, MD",0.1598
6013313204,"Pittsburg, CA",0.1598
29183311203,"St. Peters, MO",0.1598
6083000200,"Hitchcock, Santa Barbara, CA",0.1597
27027030107,"Felton, MN",0.1597
46067968600,"Freeman, SD",0.1597
49011126304,"Centerville, UT",0.1597
55109120400,"Somerset, WI",0.1597
48201552500,"Marwood Estates, Houston, TX",0.1597
25009221902,"Gloucester, MA",0.1597
36047086800,"Kings County, NY",0.1597
36005039800,"Bronx County, NY",0.1597
17111870811,"McHenry, IL",0.1597
23005002002,"Libbytown, Portland, ME",0.1597
17031828702,"Glenwood, IL",0.1597
53005010807,"Benton City, WA",0.1597
36005021001,"Bronx County, NY",0.1597
27091790100,"Truman, MN",0.1597
36091060400,"Corinth, NY",0.1597
54049021400,"Fairmont, WV",0.1597
6013362000,"Richmond, CA",0.1597
35013000300,"Las Cruces, NM",0.1597
31059091600,"Fairmont, NE",0.1597
36013030800,"Jamestown, NY",0.1597
12011110308,"Pembroke Pines, FL",0.1597
40009966100,"Elk City, OK",0.1597
6037405102,"Baldwin Park, CA",0.1597
12086000607,"Hialeah, FL",0.1596
36047048500,"Kings County, NY",0.1596
34023003300,"Perth Amboy, NJ",0.1596
9001230100,"Sandy Hook, Newtown, CT",0.1596
56021001501,"Cheyenne, WY",0.1596
6073013311,"Eastlake Greens, Chula Vista, CA",0.1596
44007002101,"Mount Pleasant, Providence, RI",0.1596
12086006713,"Brickell, Miami, FL",0.1596
22055001405,"Lafayette, LA",0.1596
6059011200,"Fullerton, CA",0.1596
53063012401,"Spokane Valley, WA",0.1596
6111001700,"Ventura, CA",0.1596
34029717200,"Jackson, NJ",0.1596
4011960200,"Morenci, AZ",0.1596
51061930205,"Warrenton, VA",0.1596
36047079602,"Kings County, NY",0.1596
28033070821,"Olive Branch, MS",0.1596
6059089004,"Riverview West, Santa Ana, CA",0.1596
9005360100,"Watertown, CT",0.1596
8123001417,"Greeley, CO",0.1596
4013612900,"Desert View Village, Cave Creek, AZ",0.1596
6037572002,"Bixby Knolls, Long Beach, CA",0.1596
53011041107,"Vancouver, WA",0.1596
17099963800,"Streator, IL",0.1596
27137013200,"Virginia, MN",0.1596
24013507802,"Westminster, MD",0.1596
6073016401,"El Cajon, CA",0.1596
27111961300,"Deer Creek, MN",0.1596
37183053512,"Cary, NC",0.1596
30093000700,"Butte, MT",0.1595
8095967600,"Holyoke, CO",0.1595
6037207301,"Central LA, Los Angeles, CA",0.1595
36071011300,"Middletown, NY",0.1595
17031832900,"University Village / Little Italy, Chicago, IL",0.1595
13135050415,"Lilburn, GA",0.1595
48029131615,"Northeast Side, San Antonio, TX",0.1595
6111007901,"Simi Valley, CA",0.1595
37183052602,"North Hills, Raleigh, NC",0.1595
12099007764,"Lake Worth, FL",0.1595
18057110810,"Fishers, IN",0.1595
13083040300,"Rising Fawn, GA",0.1595
42045402800,"Sharon Hill, PA",0.1595
6083000102,"Hope, Santa Barbara, CA",0.1595
26125191200,"Rochester, MI",0.1595
27003050704,"Coon Rapids, MN",0.1595
48323950602,"Eagle Pass, TX",0.1595
8041005601,"Colorado Springs, CO",0.1595
6111007612,"Moorpark, CA",0.1595
42095017101,"Easton, PA",0.1595
4013614400,"Deer Valley, Glendale, AZ",0.1595
41035970300,"Klamath Falls, OR",0.1595
36081079200,"Queens County, NY",0.1595
1107050000,"Gordo, AL",0.1595
9015901100,"Woodstock, CT",0.1595
6073017404,"Cardiff, Encinitas, CA",0.1595
17031100700,"Norwood Park, Chicago, IL",0.1595
42091200903,"Lansdale, PA",0.1595
40143006708,"Jenks, OK",0.1594
17031071800,"Lincoln Park, Chicago, IL",0.1594
51107610701,"Purcellville, VA",0.1594
5119004303,"North Little Rock, AR",0.1594
48113009607,"Northwest Dallas, Dallas, TX",0.1594
6037123205,"North Hollywood, Los Angeles, CA",0.1594
4013217700,"South Scottsdale, Scottsdale, AZ",0.1594
10003014502,"Newark, DE",0.1594
6067008009,"Fair Oaks, CA",0.1594
48141004316,"Marty Robbins South, El Paso, TX",0.1594
12103025414,"Clearwater, FL",0.1594
15003010505,"Kaneohe, HI",0.1594
10003014906,"Newark, DE",0.1594
27123041107,"New Brighton, MN",0.1594
51800075102,"Suffolk, VA",0.1594
36029000700,"South Abbott, Buffalo, NY",0.1594
9001021400,"West Side - Waterside - South End, Stamford, CT",0.1594
31055007468,"South Central Omaha, Ralston, NE",0.1594
48201241103,"Timber Lane, Spring, TX",0.1594
27157490200,"Kellogg, MN",0.1594
36053030502,"Cazenovia, NY",0.1594
30111000701,"Heights, Billings, MT",0.1594
28153950400,"Waynesboro, MS",0.1594
19155021701,"Oakland, IA",0.1594
17031812500,"Oak Park, IL",0.1594
6037570502,"Grant, Long Beach, CA",0.1594
48215020202,"Mission, TX",0.1594
24031701601,"Silver Spring, MD",0.1594
31153010626,"Omaha, NE",0.1593
34007608904,"Waterford Works, Waterford, NJ",0.1593
12099004813,"Greenacres, FL",0.1593
36055003500,"Highland Park, Rochester, NY",0.1593
22071000607,"Algiers, New Orleans, LA",0.1593
35001001101,"Albuquerque, NM",0.1593
6013303103,"Yamanaka, Brentwood, CA",0.1593
5007020704,"Bentonville, AR",0.1593
12103025111,"Seminole, FL",0.1593
4005000700,"Flagstaff, AZ",0.1593
39173020500,"Perrysburg, OH",0.1593
23005002001,"Nasons Corner, Portland, ME",0.1593
8059010303,"Northwest Arvada, Arvada, CO",0.1593
51179010406,"Fredericksburg, VA",0.1593
6079010205,"Paso Robles, CA",0.1593
36081036300,"Queens County, NY",0.1593
27123037403,"Highwood, Saint Paul, MN",0.1593
27099001300,"Adams, MN",0.1593
24005441101,"Rosedale, MD",0.1593
51137110103,"Locust Grove, VA",0.1593
27061480600,"Warba, MN",0.1593
12011070207,"Davie, FL",0.1593
34009021100,"Cape May County, NJ",0.1593
19091970400,"Humboldt, IA",0.1593
34017016000,"West New York, NJ",0.1593
48061013401,"Brownsville, TX",0.1593
41051000402,"Southeast Portland, Portland, OR",0.1593
6067000200,"Central Sacramento, Sacramento, CA",0.1593
25017342300,"Everett, MA",0.1593
36047014500,"Kings County, NY",0.1593
6037405203,"Baldwin Park, CA",0.1593
34029735002,"Ocean Acres, Stafford Township, NJ",0.1593
19153010404,"Urbandale, IA",0.1593
48439113816,"Keller, TX",0.1593
27067781200,"Prinsburg, MN",0.1592
13135050544,"Lawrenceville, GA",0.1592
8067971000,"Durango, CO",0.1592
42011012104,"Reading, PA",0.1592
12101031011,"Bear Creek, Port Richey, FL",0.1592
40143005401,"Collinsville, OK",0.1592
32003006202,"Las Vegas, NV",0.1592
17043844702,"Hinsdale, IL",0.1592
48479001003,"Villa Del Sol, Laredo, TX",0.1592
12103028003,"Saint Pete Beach, FL",0.1592
5119004216,"Rock Creek, Little Rock, AR",0.1592
4025000802,"Prescott, AZ",0.1592
37183053719,"Umstead, Raleigh, NC",0.1592
13245010104,"Augusta, GA",0.1592
48453001845,"North Austin, Austin, TX",0.1592
29047021804,"Kearney, MO",0.1592
46035962600,"Mitchell, SD",0.1592
36005006800,"Bronx County, NY",0.1592
6059110500,"Buena Park, CA",0.1592
42129807100,"Mount Pleasant, PA",0.1592
6029006202,"Arvin, CA",0.1592
27003050710,"Coon Rapids, MN",0.1592
6001436500,"Mission - Foothill, Hayward, CA",0.1592
17043841605,"Warrenville, IL",0.1592
34003036200,"Moonachie, NJ",0.1592
13067030228,"Town Center, Kennesaw, GA",0.1592
6037109603,"Mission Hills, Los Angeles, CA",0.1592
12099006911,"Delray Beach, FL",0.1592
6037132501,"Reseda, Los Angeles, CA",0.1592
17039971600,"Clinton, IL",0.1592
26163564000,"Canton, MI",0.1592
6037190801,"Central LA, Los Angeles, CA",0.1592
45077011203,"Clemson, SC",0.1592
36039080401,"Tannersville, NY",0.1592
17043843100,"Villa Park, IL",0.1591
34015501603,"Williamstown, Monroe Township, NJ",0.1591
12009066500,"South Harbor Estates, Satellite Beach, FL",0.1591
19103010301,"North Liberty, IA",0.1591
25009270100,"Rowley, MA",0.1591
48039660801,"Pearland, TX",0.1591
25023542101,"Middleborough, MA",0.1591
25005613902,"Taunton, MA",0.1591
12057014002,"Southside Rural Community, Ruskin, FL",0.1591
48215022004,"Alamo, TX",0.1591
46081966600,"Deadwood, SD",0.1591
48149970300,"La Grange, TX",0.1591
48121021730,"Lewisville, TX",0.1591
16055001800,"Coeur d'Alene, ID",0.1591
6007003100,"Oroville, CA",0.1591
6037461200,"Altadena, CA",0.1591
6071010902,"Cedar Glen, Lake Arrowhead, CA",0.1591
55025003200,"Eagle Heights Assembly, Madison, WI",0.1591
19173180200,"Bedford, IA",0.1591
